teamA_win,teamA_top_winrate_past_50_games,teamA_top_winrate_past_10_games,teamA_top_winrate_on_champ_past_50_games,teamA_top_winrate_on_champ_past_10_games,teamA_top_gold_per_min_on_champ_past_10_games,teamA_top_kill_participation_on_champ_past_10_games,teamA_top_kda_on_champ_past_10_games,teamA_top_num_games_played_on_champ_past_50_games,teamA_jg_winrate_past_50_games,teamA_jg_winrate_past_10_games,teamA_jg_winrate_on_champ_past_50_games,teamA_jg_winrate_on_champ_past_10_games,teamA_jg_gold_per_min_on_champ_past_10_games,teamA_jg_kill_participation_on_champ_past_10_games,teamA_jg_kda_on_champ_past_10_games,teamA_jg_num_games_played_on_champ_past_50_games,teamA_mid_winrate_past_50_games,teamA_mid_winrate_past_10_games,teamA_mid_winrate_on_champ_past_50_games,teamA_mid_winrate_on_champ_past_10_games,teamA_mid_gold_per_min_on_champ_past_10_games,teamA_mid_kill_participation_on_champ_past_10_games,teamA_mid_kda_on_champ_past_10_games,teamA_mid_num_games_played_on_champ_past_50_games,teamA_adc_winrate_past_50_games,teamA_adc_winrate_past_10_games,teamA_adc_winrate_on_champ_past_50_games,teamA_adc_winrate_on_champ_past_10_games,teamA_adc_gold_per_min_on_champ_past_10_games,teamA_adc_kill_participation_on_champ_past_10_games,teamA_adc_kda_on_champ_past_10_games,teamA_adc_num_games_played_on_champ_past_50_games,teamA_supp_winrate_past_50_games,teamA_supp_winrate_past_10_games,teamA_supp_winrate_on_champ_past_50_games,teamA_supp_winrate_on_champ_past_10_games,teamA_supp_gold_per_min_on_champ_past_10_games,teamA_supp_kill_participation_on_champ_past_10_games,teamA_supp_kda_on_champ_past_10_games,teamA_supp_num_games_played_on_champ_past_50_games,teamA_winrate_past_50_games,teamA_winrate_past_10_games,teamA_average_kill_participation_past_10_games,teamA_average_gold_per_min_past_10_games,teamB_top_winrate_past_50_games,teamB_top_winrate_past_10_games,teamB_top_winrate_on_champ_past_50_games,teamB_top_winrate_on_champ_past_10_games,teamB_top_gold_per_min_on_champ_past_10_games,teamB_top_kill_participation_on_champ_past_10_games,teamB_top_kda_on_champ_past_10_games,teamB_top_num_games_played_on_champ_past_50_games,teamB_jg_winrate_past_50_games,teamB_jg_winrate_past_10_games,teamB_jg_winrate_on_champ_past_50_games,teamB_jg_winrate_on_champ_past_10_games,teamB_jg_gold_per_min_on_champ_past_10_games,teamB_jg_kill_participation_on_champ_past_10_games,teamB_jg_kda_on_champ_past_10_games,teamB_jg_num_games_played_on_champ_past_50_games,teamB_mid_winrate_past_50_games,teamB_mid_winrate_past_10_games,teamB_mid_winrate_on_champ_past_50_games,teamB_mid_winrate_on_champ_past_10_games,teamB_mid_gold_per_min_on_champ_past_10_games,teamB_mid_kill_participation_on_champ_past_10_games,teamB_mid_kda_on_champ_past_10_games,teamB_mid_num_games_played_on_champ_past_50_games,teamB_adc_winrate_past_50_games,teamB_adc_winrate_past_10_games,teamB_adc_winrate_on_champ_past_50_games,teamB_adc_winrate_on_champ_past_10_games,teamB_adc_gold_per_min_on_champ_past_10_games,teamB_adc_kill_participation_on_champ_past_10_games,teamB_adc_kda_on_champ_past_10_games,teamB_adc_num_games_played_on_champ_past_50_games,teamB_supp_winrate_past_50_games,teamB_supp_winrate_past_10_games,teamB_supp_winrate_on_champ_past_50_games,teamB_supp_winrate_on_champ_past_10_games,teamB_supp_gold_per_min_on_champ_past_10_games,teamB_supp_kill_participation_on_champ_past_10_games,teamB_supp_kda_on_champ_past_10_games,teamB_supp_num_games_played_on_champ_past_50_games,teamB_winrate_past_50_games,teamB_winrate_past_10_games,teamB_average_kill_participation_past_10_games,teamB_average_gold_per_min_past_10_games,teamA_top_winrate_pro_past_10_games,teamA_jg_winrate_pro_past_10_games,teamA_mid_winrate_pro_past_10_games,teamA_adc_winrate_pro_past_10_games,teamA_supp_winrate_pro_past_10_games,teamB_top_winrate_pro_past_10_games,teamB_jg_winrate_pro_past_10_games,teamB_mid_winrate_pro_past_10_games,teamB_adc_winrate_pro_past_10_games,teamB_supp_winrate_pro_past_10_games,teamA_top_winrate_pro_past_50_games,teamA_jg_winrate_pro_past_50_games,teamA_mid_winrate_pro_past_50_games,teamA_adc_winrate_pro_past_50_games,teamA_supp_winrate_pro_past_50_games,teamB_top_winrate_pro_past_50_games,teamB_jg_winrate_pro_past_50_games,teamB_mid_winrate_pro_past_50_games,teamB_adc_winrate_pro_past_50_games,teamB_supp_winrate_pro_past_50_games,top_matchup_winrate_pro_current_season,jg_matchup_winrate_pro_current_season,mid_matchup_winrate_pro_current_season,adc_matchup_winrate_pro_current_season,supp_matchup_winrate_pro_current_season
0,0.4,0.4,1.0,1.0,372.85,0.52,6.0,1,1.0,1.0,1.0,1.0,327.49,0.83,3.75,1,1.0,1.0,1.0,1.0,388.24,0.63,3.71,2,0.47,0.6,0.0,0.0,0,0,0,0,0.4,0.6,0.0,0.0,0,0.0,0,0,0.84,1.0,0.27,2044.46,0.46,0.5,0.7,0.7,437.76,0.36,13.6,5,0.42,0.5,0.6,0.6,362.45,0.3,13.5,5,0.72,0.5,0.71,0.7,442.57,0.56,10.0,7,0.32,0.5,1.0,1.0,384.48,0.39,0,1,0.54,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.27,2001.09,0.2,0.3,0.7,0.5,0.6,0.4,0.5,0.6,1.0,0.5,0.52,0.44,0.58,0.42,0.52,0.48,0.48,0.46,0.68,0.5,0.31,0.5,0.3,0.33,0
1,0.48,0.6,0.75,0.75,398.82,0.54,3.5,4,0.42,0.6,0.44,0.44,390.0,0.28,8.17,9,0.46,0.6,0.5,0.5,490.1,0.38,0,4,0.54,0.4,0.5,0.5,447.22,0.52,8.5,1,0.4,0.4,0.0,0.0,0,0.0,0,0,0.94,1.0,0.36,1935.0,0.46,0.5,0.0,0.0,0,0.0,0,1,0.42,0.6,0.75,0.75,454.43,0.43,10.33,3,0.72,0.6,0.79,0.8,398.43,0.51,5.5,4,0.34,0.6,0.27,0.2,543.49,0.13,26.0,8,0.5,0.5,0.0,0.0,0,0,0,0,1.0,1.0,0.3,2001.09,0.4,0.7,0.6,0.9,0.3,0.2,0.3,0.8,0.4,0.3,0.46,0.52,0.52,0.68,0.46,0.52,0.48,0.58,0.38,0.56,0.67,0.67,0.6,0.5,0
1,0.46,0.5,0.5,0.5,465.69,0.19,0,2,0.4,0.5,0.22,0.22,400.96,0.21,8.0,8,0.72,0.6,0.79,0.7,400.58,0.39,6.21,14,0.32,0.5,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.25,2001.09,0.49,0.6,0.0,0.0,0,0.0,0,1,0.44,0.6,0.0,0.0,0,0.0,0,1,0.46,0.6,0.0,0.0,0,0.0,0,0,0.54,0.4,0.0,0.0,0,0.0,0,0,0.42,0.4,0.0,0.0,0,0.0,0,0,0.94,1.0,0.36,1935.0,0.6,0.2,0.6,0.9,0.3,0.3,0.3,0.4,0.5,0.5,0.58,0.54,0.52,0.68,0.36,0.54,0.42,0.48,0.6,0.53,0.48,0.56,0.0,1.0,0
0,0.46,0.6,0.0,0.0,0,0.0,0,0,0.4,0.6,0.33,0.33,489.53,0,33.0,4,0.74,0.7,0.0,0.0,0,0,0,0,0.34,0.5,0.83,0.83,469.75,0.54,6.0,6,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.29,2001.09,0.47,0.5,1.0,1.0,359.82,0.74,15.0,1,0.44,0.5,0.38,0.38,377.6,0.22,8.5,8,0.44,0.5,0.5,0.5,442.21,0.22,0,1,0.54,0.4,0.5,0.5,479.14,0.44,9.5,2,0.39,0.3,1.0,1.0,291.88,0.84,9.5,1,0.94,1.0,0.29,1935.0,0.3,0.1,0.2,0.6,0.7,0.5,0.7,0.5,0.6,0.7,0.54,0.42,0.44,0.56,0.56,0.55,0.5,0.44,0.56,0.56,0.5,0.5,0.0,0,0
0,0.38,0.3,0.5,0.5,487.48,0.5,6.0,6,0.0,0.0,0.0,0.0,0,0,0,0,0.46,0.4,0.4,0.4,423.21,0.41,6.62,7,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.76,1.0,0.16,1999.32,0.83,0.83,0.0,0.0,0,0.0,0,1,0.83,0.83,1.0,1.0,460.55,0.76,8.25,2,0.83,0.83,0.0,0.0,0,0.0,0,0,0.83,0.83,1.0,1.0,386.99,0.7,4.3,3,0.83,0.83,0.0,0.0,0,0.0,0,0,0.88,0.88,0.64,1996.61,0.7,0.4,0.5,0.4,0.4,0.6,0.7,0.5,0.8,0.3,0.58,0.42,0.62,0.28,0.4,0.5,0.54,0.44,0.66,0.46,0.62,0.4,0.62,0.33,1.0
1,0.8,0.8,1.0,1.0,461.72,0.46,4.33,4,0.8,0.8,1.0,1.0,519.72,0.76,0,1,0.8,0.8,0.67,0.67,451.08,0.47,4.4,3,0.8,0.8,1.0,1.0,398.69,0.85,5.0,2,0.8,0.8,1.0,1.0,252.97,0.79,2.83,1,0.88,0.88,0.54,1996.61,0.38,0.3,0.33,0.33,424.58,0.15,4.0,2,0.0,0.0,0.0,0.0,0,0,0,0,0.46,0.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.78,1.0,0.1,1999.32,0.7,0.5,0.4,0.8,0.5,0.3,0.1,0.3,0.6,0.4,0.56,0.42,0.54,0.66,0.5,0.5,0.42,0.44,0.52,0.5,0.85,1.0,0,0.46,0.0
0,0.36,0.4,1.0,1.0,501.51,0.44,2.67,1,0.67,0.67,0.0,0.0,0,0.0,0,0,0.22,0.3,0.75,0.75,440.49,0.59,11.0,4,0.72,0.6,0.64,0.6,459.59,0.46,6.91,10,0.56,0.5,0.5,0.5,268.24,0.38,4.0,2,0.84,1.0,0.37,1945.65,0.33,0.33,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,359.06,0.54,2.2,1,0.45,0.5,0.0,0.0,0,0.0,0,0,0.4,0.5,1.0,1.0,262.86,0.87,8.5,1,0.84,1.0,0.32,2044.46,0.8,0.6,0.6,0.6,0.3,0.2,0.4,0.7,0.8,0.6,0.58,0.58,0.64,0.58,0.36,0.52,0.46,0.58,0.64,0.56,0.5,0.54,0.68,0.67,0.5
1,0.25,0.25,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.44,0.5,0.0,0.0,0,0.0,0,0,0.38,0.5,0.0,0.0,0,0.0,0,0,0.84,1.0,0.25,2044.46,0.36,0.4,1.0,1.0,373.5,0.73,0,1,1.0,1.0,0.0,0.0,0,0,0,0,0.22,0.3,1.0,1.0,493.09,0.76,0,1,0.74,0.7,0.8,0.8,494.08,0.69,8.46,8,0.58,0.6,0.5,0.5,299.84,0,0,4,0.84,1.0,0.37,1945.65,0.6,0.2,0.7,0.5,0.5,0.6,0.4,0.5,0.7,0.5,0.56,0.44,0.56,0.58,0.56,0.56,0.49,0.44,0.54,0.52,0.5,1.0,0.51,0.45,0.47
1,0.46,0.4,0.67,0.67,385.9,0.41,3.33,3,0.44,0.5,0.0,0.0,0,0.0,0,0,0.42,0.5,0.3,0.3,446.73,0.24,36.0,6,0.52,0.4,0.0,0.0,0,0.0,0,0,0.35,0.3,0.0,0.0,0,0.0,0,0,0.94,1.0,0.26,1935.0,0.6,0.6,0.0,0.0,0,0,0,0,0.76,0.6,0.0,0.0,0,0.0,0,1,0.81,0.7,1.0,1.0,384.27,0.75,0,2,0.64,0.4,0.78,0.78,489.68,0.58,7.8,9,0.4,0.4,1.0,1.0,256.2,0.62,8.0,1,0.64,0.4,0.59,1758.6,0.3,0.4,0.7,0.8,0.6,0.3,0.5,0.3,0.8,0.6,0.44,0.48,0.54,0.62,0.44,0.54,0.46,0.46,0.56,0.54,0.64,0.5,0.36,0.42,0.29
1,0.5,0.5,0.0,0.0,0,0.0,0,0,0.75,0.6,0.0,0.0,0,0.0,0,0,0.8,0.7,0.0,0.0,0,0.0,0,1,0.62,0.3,0.0,0.0,0,0.0,0,0,0.36,0.4,0.0,0.0,0,0.0,0,0,0.64,0.4,0.57,1758.6,0.47,0.4,0.0,0.0,0,0.0,0,0,0.46,0.6,0.0,0.0,0,0.0,0,0,0.42,0.6,0.5,0.5,385.61,0.12,5.0,1,0.54,0.4,1.0,1.0,467.2,0.51,10.0,1,0.38,0.3,0.0,0.0,0,0,0,0,0.96,1.0,0.28,1935.0,0.4,0.6,0.5,0.7,0.5,0.4,0.4,0.3,0.4,0.5,0.48,0.64,0.42,0.6,0.54,0.56,0.44,0.44,0.3,0.53,0.51,0,0.43,0.6,0.5
0,0.67,0.67,0.0,0.0,0,0,0,0,0.78,0.7,0.0,0.0,0,0.0,0,0,0.86,0.8,0.0,0.0,0,0.0,0,0,0.64,0.4,0.86,0.86,533.81,0.74,8.25,3,0.38,0.4,0.0,0.0,0,0,0,0,0.64,0.4,0.62,1746.7,0.46,0.4,0.0,0.0,0,0.0,0,0,0.46,0.5,0.29,0.29,356.6,0.14,6.33,7,0.42,0.5,0.0,0.0,0,0.0,0,1,0.52,0.3,0.0,0.0,0,0.0,0,1,0.33,0.2,0.0,0.0,0,0.0,0,0,0.96,1.0,0.21,1935.0,0.9,0.6,0.5,0.5,0.4,0.6,0.6,0.5,0.5,0.4,0.6,0.46,0.42,0.4,0.58,0.53,0.48,0.42,0.56,0.56,0.75,0.38,0.5,0.54,0.65
0,0.4,0.4,0.0,0.0,0,0.0,0,0,0.75,0.75,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,1.0,1.0,518.78,0.6,10.5,2,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.32,2063.42,0.46,0.6,0.6,0.6,421.21,0.48,4.47,3,0.4,0.5,0.67,0.67,455.1,0.37,6.67,3,0.74,0.6,0.77,0.8,396.74,0.5,5.37,3,0.32,0.4,0.8,0.8,453.86,0.51,4.67,5,0.52,0.4,0.5,0.5,332.06,0.51,17.0,2,1.0,1.0,0.29,2001.09,0.5,0.7,0.3,0.7,0.4,0.6,0.4,0.7,0.5,0.4,0.58,0.46,0.5,0.62,0.4,0.48,0.47,0.54,0.56,0.54,0.41,1.0,0.64,0.25,0.56
0,0.44,0.44,1.0,1.0,418.36,0.75,14.75,4,1.0,1.0,0.0,0.0,0,0.0,0,0,0.8,0.8,0.8,0.8,441.2,0.47,7.83,5,0.8,0.8,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.35,2063.42,0.44,0.5,0.0,0.0,0,0.0,0,1,0.38,0.5,0.5,0.5,350.58,0.25,18.0,4,0.72,0.6,0.0,0.0,0,0.0,0,0,0.3,0.3,0.75,0.75,440.5,0.47,3.88,4,0.52,0.3,0.0,0.0,0,0.0,0,1,1.0,1.0,0.25,2001.09,0.6,0.7,0.6,0.8,0.2,0.9,0.7,0.6,0.4,0.4,0.56,0.6,0.42,0.58,0.48,0.6,0.44,0.42,0.54,0.54,0.33,0.57,0.5,0.57,1.0
0,0.83,0.83,0.0,0.0,0,0,0,0,0.83,0.83,1.0,1.0,396.78,0.84,9.4,3,0.83,0.83,0.0,0.0,0,0,0,0,0.83,0.83,0.0,0.0,0,0,0,0,0.83,0.83,0.0,0.0,0,0,0,0,0.86,0.86,0.61,1968.5,0.5,0.5,0.0,0.0,0,0.0,0,1,0.32,0.5,0.0,0.0,0,0.0,0,0,0.32,0.5,0.0,0.0,0,0.0,0,4,0.37,0.6,1.0,1.0,481.42,0.34,6.0,1,0.3,0.4,0.5,0.5,327.05,0.36,18.0,2,0.7,1.0,0.3,2020.84,0.7,0.7,0.6,0.6,0.6,0.4,0.6,0.5,0.7,0.5,0.6,0.48,0.66,0.5,0.62,0.58,0.44,0.5,0.58,0.52,1.0,0.62,0.56,0.67,0.61
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.3,0.5,0.0,0.0,0,0.0,0,1,0.3,0.5,0.0,0.0,0,0.0,0,0,0.35,0.5,0.0,0.0,0,0.0,0,0,0.28,0.3,0.0,0.0,0,0.0,0,0,0.7,1.0,0.28,2020.84,1.0,1.0,1.0,1.0,420.84,0.55,2.4,1,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,466.4,0.67,14.0,1,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,264.48,0.76,16.0,2,1.0,1.0,0.47,2021.4,0.6,0.3,0.3,0.6,0.5,0.4,0.6,0.6,0.2,0.5,0.57,0.44,0.44,0.56,0.47,0.52,0.54,0.42,0.34,0.55,0.75,0.67,0.5,0.71,0.0
1,1.0,1.0,1.0,1.0,534.65,0.68,13.0,2,1.0,1.0,1.0,1.0,408.32,0.96,18.0,2,1.0,1.0,1.0,1.0,392.6,0.95,6.0,1,1.0,1.0,1.0,1.0,488.98,0.69,4.23,4,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.38,2021.4,0.0,0.0,0.0,0.0,0,0.0,0,0,0.3,0.5,0.3,0.3,347.46,0.23,6.4,8,0.3,0.5,0.0,0.0,0,0.0,0,0,0.36,0.5,0.2,0.2,450.52,0.16,6.0,5,0.28,0.3,0.0,0.0,0,0.0,0,2,0.72,1.0,0.25,2020.84,0.9,0.6,0.5,0.8,0.5,0.4,0.3,0.7,0.4,0.3,0.6,0.48,0.4,0.58,0.5,0.58,0.54,0.44,0.5,0.5,0.48,0.52,0.42,0.49,0.4
0,0.48,0.5,0.5,0.5,398.95,0.26,5.75,3,0.48,0.5,0.58,0.6,359.56,0.5,7.22,8,0.48,0.5,0.8,0.8,441.81,0.59,10.0,10,0.48,0.5,0.0,0.0,0,0.0,0,2,0.44,0.44,0.0,0.0,0,0.0,0,1,1.0,1.0,0.57,2007.86,0.42,0.1,1.0,1.0,403.65,0,2.25,1,0.42,0.1,0.33,0.33,443.04,0.4,0,2,0.25,0.25,0.0,0.0,0,0,0,0,0.42,0.1,0.62,0.62,471.19,0.5,19.67,8,0.67,0.67,1.0,1.0,252.38,0,13.0,1,0.72,1.0,0.5,1723.15,0.4,0.3,0.6,0.5,0.4,0.9,0.6,0.6,0.7,0.3,0.6,0.56,0.66,0.56,0.54,0.58,0.52,0.42,0.56,0.4,0.55,0.63,0.71,0.45,0.46
1,0.4,0.0,0.0,0.0,0,0.0,0,1,0.4,0.0,0.44,0.44,364.4,0.39,12.75,9,0.0,0.0,0.0,0.0,0,0.0,0,0,0.4,0.0,0.57,0.57,477.56,0.5,17.0,7,0.6,0.6,0.0,0.0,0,0.0,0,0,0.72,1.0,0.36,1723.15,0.48,0.5,0.6,0.6,398.95,0.29,5.75,2,0.48,0.5,0.0,0.0,0,0.0,0,0,0.48,0.5,0.0,0.0,0,0.0,0,1,0.48,0.5,0.71,0.71,513.91,0.68,23.33,6,0.5,0.5,0.0,0.0,0,0,0,0,1.0,1.0,0.54,2007.86,0.5,0.5,0.6,0.6,0.7,0.5,0.3,0.5,0.5,0.6,0.54,0.46,0.5,0.56,0.54,0.62,0.47,0.52,0.42,0.52,0,0.5,0.4,0.49,0.71
0,0.42,0.0,0.0,0.0,0,0.0,0,0,0.42,0.0,0.5,0.5,364.4,0.4,12.75,8,0.0,0.0,0.0,0.0,0,0,0,0,0.42,0.0,0.0,0.0,0,0.0,0,2,0.75,0.75,0.0,0.0,0,0.0,0,0,0.72,1.0,0.27,1723.15,0.48,0.4,0.0,0.0,0,0.0,0,0,0.48,0.4,0.0,0.0,0,0.0,0,4,0.48,0.4,0.36,0.3,438.99,0.29,38.0,7,0.48,0.4,0.67,0.67,503.31,0.68,20.0,5,0.43,0.43,0.0,0.0,0,0.0,0,0,1.0,1.0,0.48,2007.86,0.6,0.6,0.5,0.7,0.4,0.6,0.6,0.2,0.4,0.4,0.55,0.46,0.4,0.58,0.58,0.55,0.44,0.42,0.4,0.58,0,0.62,0.7,0.48,0
0,0.38,0.4,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.34,0.2,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.46,0.4,0.29,0.29,299.37,0.34,38.0,7,1.0,1.0,0.2,1972.0,0.34,0.3,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,0.22,0.2,0.33,0.33,420.55,0.2,6.75,8,0.74,0.6,0.0,0.0,0,0.0,0,0,0.57,0.5,0.0,0.0,0,0.0,0,1,0.84,1.0,0.29,1945.65,0.6,0.7,0.6,0.4,0.4,0.9,0.1,0.6,0.5,0.2,0.6,0.62,0.5,0.4,0.58,0.58,0.42,0.52,0.54,0.34,0.5,0.59,0.62,0.57,0.41
0,0.38,0.5,0.6,0.6,422.24,0.2,6.67,5,0.0,0.0,0.0,0.0,0,0,0,0,0.34,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.46,0.5,0.43,0.43,253.41,0.34,7.75,7,1.0,1.0,0.17,1972.0,0.32,0.2,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.2,0.1,0.0,0.0,0,0.0,0,0,0.72,0.6,0.6,0.6,470.1,0.51,7.0,9,0.55,0.5,0.5,0.5,261.46,0.36,5.5,2,0.84,1.0,0.24,1945.65,0.9,0.3,0.5,0.7,0.6,0.56,0.5,0.5,0.4,0.4,0.6,0.44,0.42,0.58,0.52,0.56,0.44,0.42,0.54,0.54,1.0,0.34,0,0.57,0.54
1,0.38,0.38,1.0,1.0,415.66,0.68,10.0,3,1.0,1.0,0.0,0.0,0,0.0,0,0,0.75,0.75,0.75,0.75,448.15,0.41,16.5,4,0.75,0.75,0.0,0.0,0,0.0,0,0,0.75,0.75,0.0,0.0,0,0.0,0,0,1.0,1.0,0.35,2063.42,0.75,0.75,1.0,1.0,454.57,0.56,5.83,3,0.75,0.75,0.75,0.75,360.31,0.63,6.29,4,0.75,0.75,0.0,0.0,0,0.0,0,1,0.75,0.75,1.0,1.0,472.87,0.69,14.33,3,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.46,1933.5,0.5,0.5,0.4,0.3,0.3,0.6,0.4,0.2,0.5,0.3,0.5,0.52,0.4,0.52,0.52,0.55,0.46,0.42,0.42,0.48,0,0.5,0.4,0.53,0
0,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.75,0.75,460.13,0.74,21.5,4,0.75,0.75,0.75,0.75,389.77,0.67,0,4,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.0,0.0,0,0,0,0,0.75,0.75,0.55,1870.31,0.75,0.75,1.0,1.0,484.28,0.6,6.33,3,0.75,0.75,0.0,0.0,0,0.0,0,0,0.75,0.75,0.5,0.5,505.13,0.35,5.5,2,0.75,0.75,0.5,0.5,442.92,0.24,3.5,2,0.75,0.75,0.5,0.5,284.26,0.44,3.25,2,0.88,0.88,0.43,1996.61,0.5,0.5,0.7,0.3,0.3,0.8,0.4,0.4,0.6,0.3,0.48,0.48,0.52,0.52,0.52,0.6,0.5,0.54,0.58,0.38,0.5,0,0.5,0.44,0.48
0,0.67,0.67,1.0,1.0,451.97,0.4,8.0,2,0.67,0.67,1.0,1.0,422.24,0.38,3.0,1,0.67,0.67,0.5,0.5,430.3,0.48,6.5,2,0.67,0.67,1.0,1.0,549.58,0.62,0,1,0.67,0.67,1.0,1.0,240.62,0.69,0,1,0.98,0.9,0.34,2041.52,0.29,0.29,1.0,1.0,447.96,0.61,8.0,2,1.0,1.0,1.0,1.0,449.26,0.68,0,1,0.67,0.67,0.67,0.67,457.38,0.3,18.0,3,0.67,0.67,1.0,1.0,480.59,0.51,0,1,0.67,0.67,1.0,1.0,288.38,0.56,11.0,1,1.0,1.0,0.27,2063.42,0.5,0.5,0.3,0.4,0.4,0.43,0.4,0.3,0.7,0.7,0.54,0.42,0.46,0.4,0.6,0.43,0.44,0.38,0.6,0.54,0.33,0.0,0.0,0.56,0.5
1,0.67,0.67,1.0,1.0,424.0,0.34,4.67,2,0.67,0.67,0.67,0.67,348.27,0.48,8.33,3,0.67,0.67,1.0,1.0,456.73,0.51,5.25,2,0.67,0.67,1.0,1.0,491.15,0.6,0,2,0.67,0.67,0.0,0.0,0,0.0,0,0,0.75,0.75,0.34,1933.5,0.67,0.67,0.0,0.0,0,0,0,0,0.67,0.67,0.5,0.5,510.4,0.43,0,2,0.67,0.67,0.5,0.5,411.46,0.14,0,2,0.67,0.67,0.0,0.0,0,0,0,0,0.67,0.67,0.0,0.0,0,0,0,0,0.67,0.67,0.32,1942.86,0.6,0.3,0.6,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.52,0.44,0.66,0.4,0.4,0.44,0.58,0.44,0.52,0.4,0,0.41,0.58,0.52,0.6
1,1.0,1.0,1.0,1.0,536.9,0.63,12.0,1,1.0,1.0,1.0,1.0,443.46,0.55,0,1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,482.59,0.63,3.8,3,1.0,1.0,1.0,1.0,257.4,0.67,14.0,1,1.0,1.0,0.28,2021.4,1.0,1.0,1.0,1.0,416.94,0.62,10.5,2,1.0,1.0,1.0,1.0,460.13,0.88,21.5,3,1.0,1.0,1.0,1.0,389.77,0.8,0,3,1.0,1.0,1.0,1.0,422.2,0.76,9.25,3,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.37,1930.09,0.8,0.6,0.4,0.5,0.5,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.38,0.56,0.53,0.56,0.49,0.52,0.56,0.52,0.83,0.0,0.32,0.55,0.4
1,0.58,0.6,0.0,0.0,0,0.0,0,1,0.58,0.6,0.71,0.7,325.89,0.63,8.07,13,0.58,0.6,0.5,0.5,459.2,0.42,10.8,10,0.58,0.6,0.6,0.6,520.08,0.74,10.8,5,0.58,0.6,0.33,0.33,260.47,0.42,10.67,5,0.62,1.0,0.47,1933.0,0.66,0.7,1.0,1.0,364.38,0.35,2.0,1,0.66,0.7,0.57,0.57,343.83,0.49,6.22,6,0.66,0.7,0.64,0.7,469.42,0.62,14.12,8,0.66,0.7,0.62,0.62,494.27,0.56,53.0,6,0.66,0.7,0.0,0.0,0,0,0,0,1.0,1.0,0.44,2035.25,0.2,0.6,0.5,0.6,0.2,0.7,0.6,0.5,0.5,0.7,0.38,0.44,0.48,0.44,0.38,0.54,0.56,0.44,0.5,0.63,0.3,0.46,0.46,0.44,0.2
0,0.68,0.8,0.6,0.6,373.81,0.4,4.2,4,0.68,0.8,0.67,0.67,343.83,0.52,6.22,5,0.68,0.8,0.75,0.75,400.09,0.53,4.62,1,0.68,0.8,1.0,1.0,462.77,0.8,41.0,3,0.68,0.8,0.5,0.5,231.46,0.38,10.0,1,1.0,1.0,0.5,2035.25,0.58,0.6,0.56,0.56,422.14,0.43,14.75,8,0.58,0.6,0.69,0.7,337.2,0.64,8.71,12,0.58,0.6,0.57,0.57,436.1,0.5,13.5,6,0.58,0.6,1.0,1.0,478.65,0.63,8.43,4,0.58,0.6,0.5,0.5,218.75,0.35,3.67,2,0.62,1.0,0.48,1933.0,0.2,0.6,0.6,0.6,0.3,0.7,0.5,0.5,0.3,0.8,0.38,0.56,0.54,0.46,0.38,0.44,0.44,0.42,0.56,0.46,0.49,0.56,0.46,0.0,0.4
